,date,wti,open,high,low,volume,wti_cr
407,2023-07-03,69.91,70.61,71.88,69.82,107.16K,-1.23
408,2023-07-04,71.06,70.08,71.34,69.91,,1.64
409,2023-07-05,71.88,70.25,72.25,70.03,214.79K,1.15
410,2023-07-06,71.79,71.85,72.37,70.28,217.75K,-0.13
411,2023-07-07,73.77,71.85,73.82,71.22,178.32K,2.76
412,2023-07-10,72.95,73.76,74.06,72.63,143.74K,-1.11
413,2023-07-11,74.71,73.13,74.82,72.94,193.29K,2.41
414,2023-07-12,75.54,74.7,75.94,74.53,251.40K,1.11
415,2023-07-13,76.76,75.64,77.15,75.23,297.92K,1.62
416,2023-07-14,75.32,77.02,77.11,75.06,204.78K,-1.88
417,2023-07-17,74.08,74.88,76.0,73.78,248.26K,-1.65
418,2023-07-18,75.66,74.08,75.9,73.82,388.37K,2.13
419,2023-07-19,75.29,75.75,76.87,75.02,385.60K,-0.49
420,2023-07-20,75.65,75.33,76.15,74.52,340.96K,0.48
421,2023-07-21,76.78,75.45,76.98,75.45,106.73K,1.49
422,2023-07-24,78.4,76.62,78.89,76.16,109.57K,2.11
423,2023-07-25,79.2,78.47,79.46,77.93,122.79K,1.02
424,2023-07-26,78.4,78.88,79.31,78.17,112.97K,-1.01
425,2023-07-27,79.63,78.49,80.08,78.47,138.78K,1.57
426,2023-07-28,80.18,79.33,80.29,78.67,101.33K,0.69
427,2023-07-31,81.32,80.23,81.5,79.72,92.51K,1.42
428,2023-08-01,80.92,81.25,81.74,80.17,105.36K,-0.49
429,2023-08-02,79.13,81.54,81.95,78.68,135.80K,-2.21
430,2023-08-03,81.08,79.4,81.4,78.33,150.29K,2.46
431,2023-08-04,82.27,81.22,82.66,81.04,108.12K,1.47
432,2023-08-07,81.49,82.27,82.73,81.08,123.01K,-0.95
433,2023-08-08,82.36,82.04,82.52,79.52,187.84K,1.07
434,2023-08-09,83.69,82.34,83.91,82.11,279.75K,1.61
435,2023-08-10,82.29,83.51,84.16,82.04,166.86K,-1.67
436,2023-08-11,82.57,82.33,83.16,81.75,174.30K,0.34
437,2023-08-14,81.92,82.46,82.51,81.19,126.69K,-0.79
438,2023-08-15,80.5,81.98,82.33,79.95,198.94K,-1.73
439,2023-08-16,79.02,80.74,80.97,78.68,237.71K,-1.84
440,2023-08-17,79.9,78.91,80.61,78.6,239.17K,1.11
441,2023-08-18,80.66,79.58,80.97,79.02,377.45K,0.95
442,2023-08-21,80.12,80.76,81.75,79.97,361.84K,-0.67
443,2023-08-22,79.64,80.25,80.37,79.46,287.49K,-0.6
444,2023-08-23,78.59,79.35,79.6,77.34,127.19K,-1.32
445,2023-08-24,78.66,78.3,78.95,77.32,149.90K,0.09
446,2023-08-25,79.49,78.49,79.98,77.82,165.22K,1.06
447,2023-08-28,79.67,79.69,80.44,79.25,71.33K,0.23
448,2023-08-29,80.68,79.55,80.91,78.94,88.15K,1.27
449,2023-08-30,81.12,80.78,81.54,80.43,80.26K,0.55
450,2023-08-31,82.96,81.14,83.02,81.0,150.23K,2.27
451,2023-09-01,84.75,82.9,85.19,82.78,169.83K,2.16
452,2023-09-03,85.85,86.06,86.06,85.73,,1.3
453,2023-09-04,85.82,85.85,86.14,85.28,,-0.03
454,2023-09-05,86.01,85.19,87.25,84.29,154.05K,0.22
455,2023-09-06,86.79,86.02,87.27,85.31,135.35K,0.91
456,2023-09-07,86.15,86.8,86.99,85.68,111.07K,-0.74
457,2023-09-08,86.81,86.01,87.2,85.49,125.62K,0.77
458,2023-09-11,86.66,86.74,87.49,86.12,179.00K,-0.17
459,2023-09-12,88.16,86.62,88.62,86.58,217.68K,1.73
460,2023-09-13,87.88,88.07,88.92,87.66,250.86K,-0.32
461,2023-09-14,89.61,88.19,90.2,88.04,257.68K,1.97
462,2023-09-15,90.02,90.07,90.56,88.65,321.84K,0.46
463,2023-09-18,90.58,90.41,91.36,89.91,414.19K,0.62
464,2023-09-19,90.48,90.97,92.43,90.31,537.52K,-0.11
465,2023-09-20,89.66,90.63,91.07,88.97,457.85K,-0.91
466,2023-09-21,88.32,88.07,89.5,87.15,162.03K,-1.49
467,2023-09-22,88.35,88.27,89.65,87.82,253.89K,0.03
468,2023-09-25,88.17,88.83,89.07,87.52,161.52K,-0.2
469,2023-09-26,88.78,88.3,89.09,86.74,137.24K,0.69
470,2023-09-27,91.3,88.92,91.73,88.8,293.27K,2.84
471,2023-09-28,89.59,91.44,92.48,89.31,226.83K,-1.87
472,2023-09-29,88.8,89.7,90.96,88.45,156.93K,-0.88
473,2023-10-02,87.17,88.83,89.89,86.83,161.57K,-1.84
474,2023-10-03,87.44,87.01,88.25,86.17,204.06K,0.31
475,2023-10-04,82.55,87.44,87.76,82.5,217.23K,-5.59
476,2023-10-05,80.81,82.85,83.23,80.61,234.18K,-2.11
477,2023-10-06,81.28,81.05,81.69,80.2,277.71K,0.58
478,2023-10-09,84.6,83.2,85.56,82.95,246.68K,4.08
479,2023-10-10,84.13,84.7,84.94,83.39,246.75K,-0.56
480,2023-10-11,82.07,84.16,84.72,81.63,286.84K,-2.45
481,2023-10-12,81.8,81.84,83.75,81.31,296.21K,-0.33
482,2023-10-13,86.35,82.27,86.51,82.17,290.38K,5.56
483,2023-10-16,85.26,86.37,86.94,85.0,205.58K,-1.26
484,2023-10-17,85.44,85.69,86.44,84.39,229.52K,0.21
485,2023-10-18,87.27,86.41,88.57,86.25,384.53K,2.14
486,2023-10-19,88.37,87.22,89.54,85.44,384.03K,1.26
487,2023-10-20,88.08,89.09,89.85,87.53,311.92K,-0.33
488,2023-10-23,84.42,86.69,87.0,84.3,101.18K,-4.16
489,2023-10-24,82.97,85.05,85.22,82.16,136.15K,-1.72
490,2023-10-25,84.69,82.99,84.85,81.44,141.32K,2.07
491,2023-10-26,82.54,84.58,84.85,81.97,107.55K,-2.54
492,2023-10-27,84.7,82.88,85.0,82.41,101.15K,2.62
493,2023-10-30,81.68,84.25,84.39,81.16,119.75K,-3.57
494,2023-10-31,80.5,81.96,82.77,80.26,135.89K,-1.44
495,2023-11-01,80.1,80.98,82.82,79.96,160.14K,-0.5
496,2023-11-02,82.16,80.44,82.44,80.01,158.21K,2.57
497,2023-11-03,80.23,82.25,83.2,79.84,213.05K,-2.35
498,2023-11-06,80.6,80.76,81.9,80.33,131.58K,0.46
499,2023-11-07,77.21,80.69,80.79,76.99,198.96K,-4.21
500,2023-11-08,75.31,77.03,77.43,74.92,219.20K,-2.46
501,2023-11-09,75.75,75.63,77.12,75.18,172.86K,0.58
502,2023-11-10,77.15,75.65,77.71,75.36,159.39K,1.85
503,2023-11-13,78.19,77.18,78.54,76.19,157.42K,1.35
504,2023-11-14,78.17,78.48,79.65,77.73,166.18K,-0.03
505,2023-11-15,76.79,78.1,78.69,76.45,253.17K,-1.77
506,2023-11-16,73.09,76.71,76.8,72.37,428.82K,-4.82
507,2023-11-17,76.04,73.11,76.19,72.91,368.48K,4.04
508,2023-11-20,77.83,75.8,78.46,75.41,270.64K,2.35
509,2023-11-21,77.92,77.69,78.04,77.04,69.05K,0.12
510,2023-11-22,77.25,77.92,78.11,73.98,99.86K,-0.86
511,2023-11-23,76.34,76.69,76.81,75.31,,-1.18
512,2023-11-24,75.77,76.94,77.25,75.32,74.98K,-0.75
513,2023-11-27,75.09,75.57,76.42,74.35,84.35K,-0.9
514,2023-11-28,76.59,75.32,77.13,74.88,121.44K,2.0
515,2023-11-29,77.99,76.67,78.18,75.87,112.41K,1.83
516,2023-11-30,76.05,77.79,79.67,75.16,209.44K,-2.49
517,2023-12-01,74.25,75.71,76.81,74.13,127.63K,-2.37
518,2023-12-04,73.32,74.76,75.2,72.87,158.42K,-1.25
519,2023-12-05,72.53,73.59,74.34,72.24,142.71K,-1.08
520,2023-12-06,69.65,72.33,72.84,69.39,183.91K,-3.97
521,2023-12-07,69.59,69.57,70.7,69.08,144.37K,-0.09
522,2023-12-08,71.44,70.0,71.81,69.75,124.73K,2.66
523,2023-12-11,71.56,71.36,72.03,70.61,119.85K,0.17
524,2023-12-12,68.85,71.67,72.2,68.49,189.45K,-3.79
525,2023-12-13,69.72,68.99,70.15,67.98,185.24K,1.26
526,2023-12-14,71.91,70.08,72.73,69.82,224.16K,3.14
527,2023-12-15,71.78,71.91,72.56,70.64,262.87K,-0.18
528,2023-12-18,72.82,72.05,74.61,70.99,354.89K,1.45
529,2023-12-19,73.94,72.93,74.45,72.14,230.04K,1.54
530,2023-12-20,74.45,74.31,75.56,73.87,98.97K,0.69
531,2023-12-21,74.06,73.99,74.78,72.65,81.11K,-0.52
532,2023-12-22,73.73,74.07,75.11,73.55,76.79K,-0.45
533,2023-12-25,73.79,73.49,73.94,73.48,,0.08
534,2023-12-26,75.71,73.74,76.31,73.32,56.76K,2.6
535,2023-12-27,74.34,75.57,75.81,74.01,80.38K,-1.81
536,2023-12-28,71.97,74.04,74.62,71.92,94.29K,-3.19
537,2023-12-29,71.84,72.15,72.8,71.47,63.48K,-0.18
538,2024-01-01,71.97,71.67,72.24,71.67,,0.18
539,2024-01-02,70.62,71.9,73.8,70.32,108.52K,-1.88
540,2024-01-03,72.89,70.77,73.36,69.56,129.06K,3.21
541,2024-01-04,72.36,73.2,74.12,71.24,144.60K,-0.73
542,2024-01-05,73.86,72.51,74.3,72.35,164.95K,2.07
543,2024-01-08,70.92,73.6,73.98,70.25,193.27K,-3.98
544,2024-01-09,72.29,70.92,72.99,70.63,204.37K,1.93
545,2024-01-10,71.44,72.2,73.55,71.09,198.04K,-1.18
546,2024-01-11,72.09,71.35,73.81,71.24,240.34K,0.91
547,2024-01-12,72.79,73.16,75.28,72.48,244.20K,0.97
548,2024-01-15,72.79,72.69,73.09,71.41,,0.0
549,2024-01-16,72.52,72.73,73.68,71.39,312.94K,-0.37
550,2024-01-17,72.48,72.11,72.86,70.62,348.48K,-0.06
551,2024-01-18,73.95,72.73,74.19,72.1,396.28K,2.03
552,2024-01-19,73.25,73.92,74.63,72.99,360.03K,-0.95
553,2024-01-22,74.76,73.6,75.46,72.56,372.28K,2.06
554,2024-01-23,74.27,74.62,75.1,73.35,107.72K,-0.66
555,2024-01-24,74.98,74.47,75.7,73.85,100.36K,0.96
556,2024-01-25,77.19,75.3,77.32,75.05,89.28K,2.95
557,2024-01-26,77.86,77.1,78.09,75.92,135.88K,0.87
558,2024-01-29,76.67,78.72,79.09,76.3,103.54K,-1.53
559,2024-01-30,77.65,76.75,77.95,75.73,118.71K,1.28
560,2024-01-31,75.71,77.66,77.91,75.38,104.94K,-2.5
561,2024-02-01,73.79,75.54,76.75,73.68,238.84K,-2.54
562,2024-02-02,72.3,73.9,74.46,71.84,216.06K,-2.02
563,2024-02-05,72.85,72.7,73.3,71.49,151.30K,0.76
564,2024-02-06,73.37,72.81,73.88,72.48,123.62K,0.71
565,2024-02-07,73.91,73.53,74.25,73.29,133.42K,0.74
566,2024-02-08,76.19,74.12,76.49,73.65,229.89K,3.08
567,2024-02-09,76.77,76.32,77.17,75.88,172.00K,0.76
568,2024-02-12,76.82,76.54,77.0,75.49,169.64K,0.07
569,2024-02-13,77.56,76.9,78.1,76.77,253.50K,0.96
570,2024-02-14,76.36,77.48,78.43,76.12,276.33K,-1.55
571,2024-02-15,77.59,76.33,78.07,75.52,342.33K,1.61
572,2024-02-16,78.46,77.63,78.52,76.69,451.36K,1.12
573,2024-02-19,78.11,78.16,78.56,77.64,,-0.45
574,2024-02-20,77.04,78.34,78.56,76.8,435.24K,-1.37
575,2024-02-21,77.31,76.74,77.45,75.95,133.71K,0.35
576,2024-02-22,77.93,77.46,78.17,76.62,145.39K,0.8
577,2024-02-23,76.08,77.71,77.74,75.89,134.05K,-2.37
578,2024-02-26,77.09,76.04,77.55,75.5,117.05K,1.33
579,2024-02-27,78.23,77.11,78.33,76.67,98.88K,1.48
580,2024-02-28,77.83,77.88,78.83,77.17,142.99K,-0.51
581,2024-02-29,77.45,77.5,78.35,77.2,154.80K,-0.49
582,2024-03-01,79.09,77.49,79.87,77.3,175.93K,2.12
583,2024-03-04,78.17,79.24,79.53,77.93,154.86K,-1.16
584,2024-03-05,77.41,78.19,78.64,77.05,220.43K,-0.97
585,2024-03-06,78.41,77.44,79.69,77.25,200.04K,1.29
586,2024-03-07,78.32,78.41,78.89,77.47,215.58K,-0.11
587,2024-03-08,77.5,78.77,79.29,77.05,175.73K,-1.05
588,2024-03-11,77.53,77.24,78.03,76.43,175.74K,0.04
589,2024-03-12,77.25,77.71,78.31,77.01,178.80K,-0.36
590,2024-03-13,79.3,77.72,79.46,77.31,209.24K,2.65
591,2024-03-14,80.74,79.24,81.03,79.15,248.80K,1.82
592,2024-03-15,80.58,80.58,80.89,80.01,215.80K,-0.2
593,2024-03-18,82.16,80.58,82.5,80.56,323.92K,1.96
594,2024-03-19,82.73,82.21,83.12,81.81,341.70K,0.69
595,2024-03-20,81.27,82.53,82.65,80.83,351.16K,-1.76
596,2024-03-21,80.64,81.0,81.38,79.91,115.75K,-0.78
597,2024-03-22,80.17,80.39,80.97,79.99,103.44K,-0.58
598,2024-03-25,81.38,80.4,81.84,80.13,153.14K,1.51
599,2024-03-26,81.04,81.44,81.77,80.63,118.75K,-0.42
600,2024-03-27,80.78,80.71,81.12,79.99,109.07K,-0.32
601,2024-03-28,82.42,81.11,82.46,80.91,148.49K,2.03
602,2024-04-01,82.82,82.36,83.46,81.84,199.89K,0.49
603,2024-04-02,84.22,83.14,84.56,82.96,197.83K,1.69
604,2024-04-03,84.61,84.54,85.27,83.99,190.90K,0.46
605,2024-04-04,85.81,84.82,86.41,83.94,218.70K,1.42
606,2024-04-05,86.1,85.98,86.83,85.62,211.84K,0.34
607,2024-04-08,85.53,85.19,86.21,83.93,207.99K,-0.66
608,2024-04-09,84.46,85.69,86.07,84.29,198.56K,-1.25
609,2024-04-10,85.44,84.57,85.6,83.86,233.96K,1.16
610,2024-04-11,84.45,85.6,85.89,84.25,249.97K,-1.16
611,2024-04-12,85.08,85.0,86.97,84.67,245.33K,0.75
612,2024-04-15,84.86,84.99,85.5,83.49,253.34K,-0.26
613,2024-04-16,84.83,85.16,85.6,84.22,217.44K,-0.04
614,2024-04-17,82.15,84.82,84.97,82.01,387.63K,-3.16
615,2024-04-18,82.1,82.28,82.84,81.06,366.75K,-0.06
616,2024-04-19,82.22,81.99,85.64,81.13,556.46K,0.15
617,2024-04-22,81.9,81.84,82.29,80.7,313.91K,-0.39
618,2024-04-23,82.56,81.43,82.62,80.25,172.23K,0.81
619,2024-04-24,82.09,82.6,82.9,81.71,142.45K,-0.57
620,2024-04-25,82.75,82.09,83.0,81.27,132.56K,0.8
621,2024-04-26,83.13,82.97,83.63,82.59,98.78K,0.46
622,2024-04-29,82.03,82.99,83.19,81.81,170.81K,-1.32
623,2024-04-30,81.28,82.16,82.65,80.34,233.66K,-0.91
624,2024-05-01,78.44,80.86,80.9,78.28,235.28K,-3.49
625,2024-05-02,78.48,78.6,79.34,77.91,174.67K,0.05
626,2024-05-03,77.76,78.61,79.17,77.62,217.26K,-0.92
627,2024-05-06,78.14,77.88,78.68,77.56,152.59K,0.49
628,2024-05-07,78.06,78.39,78.8,77.29,192.57K,-0.1
629,2024-05-08,78.56,77.96,78.8,76.63,228.44K,0.64
630,2024-05-09,78.8,78.79,79.32,78.46,184.46K,0.31
631,2024-05-10,77.84,79.11,79.47,77.73,164.35K,-1.22
632,2024-05-13,78.6,77.76,78.99,77.35,200.28K,0.98
633,2024-05-14,77.65,78.72,78.86,77.26,259.53K,-1.21
634,2024-05-15,78.16,78.03,78.43,76.36,299.56K,0.66
635,2024-05-16,78.74,78.36,79.3,77.75,277.25K,0.74
636,2024-05-17,79.58,78.92,79.66,78.58,321.03K,1.07
637,2024-05-20,79.3,79.58,80.11,78.67,342.09K,-0.35
638,2024-05-21,78.66,79.23,79.3,77.65,371.67K,-0.81
639,2024-05-22,77.15,77.9,78.03,76.85,139.45K,-1.92
640,2024-05-23,76.46,76.9,78.21,76.03,125.72K,-0.89
641,2024-05-24,77.23,76.62,77.55,75.75,139.52K,1.01
642,2024-05-27,78.65,77.84,78.8,77.75,,1.84
643,2024-05-28,79.35,77.36,79.79,77.24,121.48K,0.89
644,2024-05-29,78.8,79.78,80.11,78.57,123.48K,-0.69
645,2024-05-30,77.54,78.87,78.97,77.3,176.67K,-1.6
646,2024-05-31,76.73,77.5,78.27,76.37,157.56K,-1.04
647,2024-06-03,74.09,76.73,77.23,73.84,219.93K,-3.44
648,2024-06-04,73.06,73.89,73.99,72.44,209.68K,-1.39
649,2024-06-05,73.82,72.72,74.07,72.69,159.60K,1.04
650,2024-06-06,75.24,74.03,75.47,73.82,145.06K,1.92
651,2024-06-07,75.22,75.38,75.9,74.93,139.59K,-0.03
652,2024-06-10,77.33,74.97,77.85,74.94,181.84K,2.81
653,2024-06-11,77.55,77.65,77.99,76.86,202.57K,0.28
654,2024-06-12,78.15,77.8,78.94,77.56,209.18K,0.77
655,2024-06-13,78.26,78.01,78.54,77.35,301.73K,0.14
656,2024-06-14,78.05,77.65,78.8,77.42,316.38K,-0.27
657,2024-06-17,79.72,78.12,80.01,77.58,402.74K,2.14
658,2024-06-18,80.71,79.92,80.85,79.17,485.71K,1.24
659,2024-06-19,80.59,80.78,81.16,80.31,,-0.15
660,2024-06-20,81.29,80.75,81.52,80.3,420.50K,0.87
661,2024-06-21,79.96,80.44,80.94,79.59,163.22K,-1.64
662,2024-06-24,80.86,79.77,80.99,79.52,158.61K,1.13
663,2024-06-25,80.07,80.97,81.12,79.8,173.57K,-0.98
664,2024-06-26,80.19,79.97,80.85,79.5,147.98K,0.15
665,2024-06-27,80.83,80.14,81.21,79.81,158.90K,0.8
666,2024-06-28,80.64,80.96,81.78,80.15,110.62K,-0.24
667,2024-07-01,82.32,80.56,82.58,80.49,214.49K,2.08
668,2024-07-02,81.91,82.39,83.22,81.83,225.17K,-0.5
669,2024-07-03,83.02,82.25,83.07,81.59,156.73K,1.36
670,2024-07-04,83.94,83.61,84.2,83.03,,1.11
671,2024-07-05,82.26,82.75,83.58,82.19,168.80K,-2.0
672,2024-07-08,81.52,82.36,82.5,81.29,143.02K,-0.9
673,2024-07-09,80.56,81.45,81.65,80.42,166.79K,-1.18
674,2024-07-10,81.07,80.92,81.6,79.95,193.21K,0.63
675,2024-07-11,81.38,81.35,81.83,80.6,205.10K,0.38
676,2024-07-12,81.02,81.55,82.29,80.91,276.67K,-0.44
677,2024-07-15,80.84,80.96,81.35,80.36,216.42K,-0.22
678,2024-07-16,79.71,80.85,80.87,79.22,272.20K,-1.4
679,2024-07-17,81.44,79.82,81.63,79.43,419.58K,2.17
680,2024-07-18,81.3,81.68,82.27,80.61,398.37K,-0.17
681,2024-07-19,78.64,80.88,81.34,78.59,427.06K,-3.27
682,2024-07-22,79.78,80.39,80.69,79.17,27.34K,1.45
683,2024-07-23,76.96,78.27,78.73,76.4,417.94K,-3.53
684,2024-07-24,77.59,77.45,78.19,76.98,355.97K,0.82
685,2024-07-25,78.28,77.5,78.47,76.04,457.29K,0.89
686,2024-07-26,77.16,78.35,78.6,76.19,365.12K,-1.43
687,2024-07-29,75.81,77.3,77.69,75.35,362.64K,-1.75
688,2024-07-30,74.73,75.91,75.97,74.59,419.48K,-1.42
689,2024-07-31,77.91,75.24,78.66,75.18,460.32K,4.26
690,2024-08-01,76.31,78.59,78.88,76.24,383.01K,-2.05
691,2024-08-02,73.52,76.87,77.29,72.97,467.79K,-3.66
692,2024-08-05,72.94,74.21,74.46,71.67,500.15K,-0.79
693,2024-08-06,73.2,73.86,74.56,72.2,352.25K,0.36
694,2024-08-07,75.23,72.84,75.84,72.58,428.00K,2.77
695,2024-08-08,76.19,75.47,76.52,74.6,327.30K,1.28
696,2024-08-09,76.84,76.02,77.09,75.85,263.01K,0.85
697,2024-08-12,80.06,76.99,80.16,76.7,376.75K,4.19
698,2024-08-13,78.35,79.74,80.15,78.16,370.76K,-2.14
699,2024-08-14,76.98,78.73,79.1,76.83,357.64K,-1.75
700,2024-08-15,78.16,77.52,78.6,76.93,195.12K,1.53
701,2024-08-16,76.65,78.16,78.16,75.54,100.81K,-1.93
702,2024-08-19,74.37,76.58,76.87,74.17,118.17K,-2.97
703,2024-08-20,74.04,74.34,75.03,73.5,25.80K,-0.44
704,2024-08-21,71.93,73.12,74.16,71.46,390.53K,-2.85
705,2024-08-22,73.01,71.93,73.52,71.58,334.12K,1.5
706,2024-08-23,73.75,73.08,73.83,72.83,,1.01
