,date,splrcm,open,high,low,volume,splrcm_cr
283,2023-02-10,516.9299926757812,513.5800170898438,517.5499877929688,510.82000732421875,68215500,0.36%
284,2023-02-13,519.5599975585938,517.22998046875,520.530029296875,514.6400146484375,65113400,0.51%
285,2023-02-14,520.6799926757812,517.3300170898438,522.0499877929688,514.8099975585938,71361300,0.22%
286,2023-02-15,522.989990234375,516.6599731445312,523.0,515.719970703125,69261400,0.44%
287,2023-02-16,516.97998046875,517.9299926757812,522.8400268554688,514.3200073242188,72555000,-1.15%
288,2023-02-17,512.0,514.3599853515625,514.3599853515625,509.260009765625,93592200,-0.96%
289,2023-02-21,503.67999267578125,510.44000244140625,511.0299987792969,502.8500061035156,85658000,-1.63%
290,2023-02-22,507.0799865722656,505.0899963378906,509.5899963378906,503.32000732421875,76489700,0.68%
291,2023-02-23,508.010009765625,508.739990234375,511.260009765625,500.5,79827500,0.18%
292,2023-02-24,511.3299865722656,499.2300109863281,511.8900146484375,496.8399963378906,92311300,0.65%
293,2023-02-27,512.510009765625,514.3300170898438,517.3499755859375,512.1099853515625,71149300,0.23%
294,2023-02-28,514.8099975585938,511.9800109863281,517.9199829101562,511.29998779296875,93945500,0.45%
295,2023-03-01,518.3200073242188,516.719970703125,523.6099853515625,516.27001953125,72662400,0.68%
296,2023-03-02,524.5599975585938,516.280029296875,525.739990234375,514.9400024414062,70127600,1.20%
297,2023-03-03,531.9000244140625,526.760009765625,532.1099853515625,523.8599853515625,65187400,1.40%
298,2023-03-06,523.1400146484375,528.97998046875,529.8400268554688,522.3599853515625,71445200,-1.65%
299,2023-03-07,512.72998046875,521.530029296875,521.530029296875,511.1499938964844,79365000,-1.99%
300,2023-03-08,515.1199951171875,512.6699829101562,516.3900146484375,511.239990234375,67045300,0.47%
301,2023-03-09,502.04998779296875,515.1599731445312,517.1900024414062,500.489990234375,68953100,-2.54%
302,2023-03-10,491.260009765625,502.45001220703125,502.45001220703125,488.6600036621094,87450500,-2.15%
303,2023-03-13,485.8900146484375,486.1499938964844,492.0199890136719,482.4800109863281,105005100,-1.09%
304,2023-03-14,491.94000244140625,493.3500061035156,497.7300109863281,486.7099914550781,99650000,1.25%
305,2023-03-15,475.82000732421875,480.6199951171875,481.1700134277344,469.45001220703125,121599100,-3.28%
306,2023-03-16,481.4100036621094,471.9200134277344,482.07000732421875,470.17999267578125,102603300,1.17%
307,2023-03-17,474.0,480.19000244140625,480.19000244140625,473.17999267578125,190817600,-1.54%
308,2023-03-20,483.5199890136719,478.2799987792969,483.94000244140625,478.2799987792969,84815900,2.01%
309,2023-03-21,489.45001220703125,489.1099853515625,491.07000732421875,486.3800048828125,69350400,1.23%
310,2023-03-22,480.8399963378906,489.1199951171875,492.3299865722656,480.7900085449219,73729900,-1.76%
311,2023-03-23,480.1700134277344,482.7900085449219,489.8699951171875,476.55999755859375,78152800,-0.14%
312,2023-03-24,484.04998779296875,477.1400146484375,485.17999267578125,473.17999267578125,78835500,0.81%
313,2023-03-27,487.6400146484375,487.4599914550781,491.0799865722656,484.2799987792969,68714500,0.74%
314,2023-03-28,490.07000732421875,488.29998779296875,490.82000732421875,487.2300109863281,48003800,0.50%
315,2023-03-29,496.8599853515625,495.2300109863281,497.1400146484375,494.6600036621094,65629700,1.39%
316,2023-03-30,500.04998779296875,501.1499938964844,501.8399963378906,498.239990234375,58413100,0.64%
317,2023-03-31,507.9200134277344,501.0,508.17999267578125,500.989990234375,67893700,1.57%
318,2023-04-03,511.2300109863281,509.0400085449219,512.3699951171875,507.45001220703125,77996900,0.65%
319,2023-04-04,503.7300109863281,509.7300109863281,510.0899963378906,501.8399963378906,87904000,-1.47%
320,2023-04-05,502.6099853515625,499.9200134277344,503.2099914550781,498.1499938964844,84292500,-0.22%
321,2023-04-06,501.510009765625,500.2099914550781,501.8800048828125,497.7200012207031,74214100,-0.22%
322,2023-04-10,503.9800109863281,499.75,504.7200012207031,499.010009765625,62641300,0.49%
323,2023-04-11,507.6499938964844,505.9599914550781,510.4700012207031,505.82000732421875,77050100,0.73%
324,2023-04-12,508.0,510.9200134277344,512.4600219726562,507.3399963378906,64733600,0.07%
325,2023-04-13,513.1099853515625,508.8999938964844,514.9000244140625,507.4100036621094,75991100,1.01%
326,2023-04-14,509.6499938964844,512.5399780273438,515.5399780273438,507.05999755859375,63186200,-0.67%
327,2023-04-17,512.6400146484375,510.1600036621094,512.6400146484375,508.42999267578125,60731900,0.59%
328,2023-04-18,514.6799926757812,514.4299926757812,516.27001953125,512.260009765625,63625300,0.40%
329,2023-04-19,513.0700073242188,512.3900146484375,513.6599731445312,510.1099853515625,62151800,-0.31%
330,2023-04-20,512.6900024414062,510.6099853515625,514.22998046875,509.489990234375,67444300,-0.07%
331,2023-04-21,508.04998779296875,510.2200012207031,511.2799987792969,505.4200134277344,86462800,-0.91%
332,2023-04-24,511.57000732421875,509.1499938964844,511.6499938964844,508.489990234375,69431700,0.69%
333,2023-04-25,500.5799865722656,506.9700012207031,507.3399963378906,500.2699890136719,84909500,-2.15%
334,2023-04-26,494.67999267578125,499.3999938964844,500.1000061035156,492.9700012207031,72873200,-1.18%
335,2023-04-27,501.3999938964844,496.1199951171875,501.45001220703125,493.2099914550781,73417200,1.36%
336,2023-04-28,507.05999755859375,500.7699890136719,507.989990234375,500.0899963378906,81966900,1.13%
337,2023-05-01,506.8699951171875,508.3999938964844,510.20001220703125,506.0,62032800,-0.04%
338,2023-05-02,502.05999755859375,503.80999755859375,504.1300048828125,494.2200012207031,87158500,-0.95%
339,2023-05-03,496.5,503.489990234375,504.9200134277344,496.29998779296875,93683000,-1.11%
340,2023-05-04,493.32000732421875,496.9700012207031,500.489990234375,492.17999267578125,107438600,-0.64%
341,2023-05-05,501.5,497.9800109863281,503.2300109863281,497.8800048828125,75641700,1.66%
342,2023-05-08,500.010009765625,503.57000732421875,505.07000732421875,499.19000244140625,60686200,-0.30%
343,2023-05-09,495.3399963378906,497.7699890136719,497.9599914550781,493.3500061035156,68740200,-0.93%
344,2023-05-10,495.5899963378906,499.1700134277344,501.1499938964844,490.2200012207031,74898400,0.05%
345,2023-05-11,490.69000244140625,491.739990234375,492.3699951171875,488.489990234375,83076500,-0.99%
346,2023-05-12,491.5299987792969,492.1300048828125,493.8399963378906,487.4200134277344,62520900,0.17%
347,2023-05-15,495.69000244140625,493.3699951171875,496.010009765625,491.0400085449219,70183800,0.85%
348,2023-05-16,487.5400085449219,493.30999755859375,493.3299865722656,487.4200134277344,69847800,-1.64%
349,2023-05-17,490.7900085449219,489.42999267578125,492.6199951171875,487.6600036621094,75835100,0.67%
350,2023-05-18,493.4800109863281,489.5199890136719,493.989990234375,486.2099914550781,65800200,0.55%
351,2023-05-19,494.760009765625,495.1600036621094,497.2699890136719,492.239990234375,61822100,0.26%
352,2023-05-22,492.04998779296875,495.3900146484375,497.1499938964844,491.4800109863281,58332500,-0.55%
353,2023-05-23,484.489990234375,488.79998779296875,489.82000732421875,483.6300048828125,73824600,-1.54%
354,2023-05-24,479.0400085449219,483.45001220703125,483.45001220703125,478.1600036621094,75350500,-1.12%
355,2023-05-25,477.2200012207031,478.8500061035156,479.4599914550781,474.69000244140625,78100300,-0.38%
356,2023-05-26,479.2099914550781,479.29998779296875,482.3699951171875,477.260009765625,70829100,0.42%
357,2023-05-30,476.3699951171875,479.1700134277344,479.32000732421875,472.8699951171875,80338000,-0.59%
358,2023-05-31,471.0199890136719,473.7799987792969,474.8999938964844,469.17999267578125,142969700,-1.12%
359,2023-06-01,476.8599853515625,472.6300048828125,478.4100036621094,471.07000732421875,89171300,1.24%
360,2023-06-02,492.95001220703125,485.510009765625,494.0299987792969,485.510009765625,101472300,3.37%
361,2023-06-05,492.4599914550781,493.2799987792969,498.1600036621094,490.8699951171875,81064800,-0.10%
362,2023-06-06,495.6700134277344,490.9800109863281,496.95001220703125,490.9599914550781,75058500,0.65%
363,2023-06-07,501.5,495.4200134277344,501.989990234375,495.2900085449219,85004100,1.18%
364,2023-06-08,499.75,501.760009765625,503.010009765625,496.4599914550781,70431900,-0.35%
365,2023-06-09,495.6400146484375,498.8599853515625,498.8599853515625,493.8699951171875,67003000,-0.82%
366,2023-06-12,497.82000732421875,495.9100036621094,498.4800109863281,492.989990234375,68406900,0.44%
367,2023-06-13,509.42999267578125,499.80999755859375,509.6400146484375,499.80999755859375,81168400,2.33%
368,2023-06-14,507.2200012207031,512.3300170898438,513.219970703125,504.5,68428300,-0.43%
369,2023-06-15,511.5400085449219,507.010009765625,513.4299926757812,506.19000244140625,69777000,0.85%
370,2023-06-16,512.0999755859375,511.8500061035156,512.8200073242188,509.0799865722656,170295600,0.11%
371,2023-06-20,505.6700134277344,508.7799987792969,508.7799987792969,502.9700012207031,81211500,-1.26%
372,2023-06-21,507.4599914550781,503.8299865722656,509.4200134277344,501.95001220703125,71092800,0.35%
373,2023-06-22,505.989990234375,505.2099914550781,506.4700012207031,501.3900146484375,61795600,-0.29%
374,2023-06-23,502.0400085449219,501.29998779296875,502.8999938964844,498.3800048828125,96283100,-0.78%
375,2023-06-26,507.05999755859375,502.9599914550781,507.8800048828125,502.69000244140625,61226200,1.00%
376,2023-06-27,514.1500244140625,507.67999267578125,514.7899780273438,506.9200134277344,65818100,1.40%
377,2023-06-28,510.6600036621094,512.7100219726562,512.7100219726562,508.69000244140625,70801500,-0.68%
378,2023-06-29,517.1400146484375,509.510009765625,517.3800048828125,508.29998779296875,60731700,1.27%
379,2023-06-30,521.9299926757812,518.7999877929688,523.0900268554688,517.8499755859375,71471900,0.93%
380,2023-07-03,523.530029296875,521.75,525.9299926757812,520.9500122070312,38731700,0.31%
381,2023-07-05,510.6000061035156,518.0599975585938,518.2000122070312,509.9200134277344,90942300,-2.47%
382,2023-07-06,506.9800109863281,505.6499938964844,507.3699951171875,499.45001220703125,84301600,-0.71%
383,2023-07-07,511.4599914550781,506.7900085449219,516.6300048828125,506.1300048828125,82422600,0.88%
384,2023-07-10,511.4200134277344,508.8800048828125,514.4000244140625,507.79998779296875,79286900,-0.01%
385,2023-07-11,516.3900146484375,513.739990234375,516.739990234375,512.3300170898438,66565000,0.97%
386,2023-07-12,523.0700073242188,522.239990234375,524.760009765625,519.030029296875,78463500,1.29%
387,2023-07-13,527.1900024414062,524.7899780273438,527.8499755859375,523.0599975585938,72253900,0.79%
388,2023-07-14,524.1500244140625,527.3499755859375,527.3499755859375,521.8599853515625,63434900,-0.58%
389,2023-07-17,524.5599975585938,522.3900146484375,525.5900268554688,521.6400146484375,54751500,0.08%
390,2023-07-18,528.6300048828125,523.3699951171875,530.260009765625,523.3499755859375,67563700,0.78%
391,2023-07-19,525.9000244140625,527.7100219726562,529.4299926757812,524.3599853515625,75724800,-0.52%
392,2023-07-20,527.1799926757812,526.0399780273438,528.22998046875,523.5999755859375,79132800,0.24%
393,2023-07-21,527.1799926757812,526.0999755859375,528.1300048828125,523.0800170898438,66408200,0.00%
394,2023-07-24,528.8099975585938,527.489990234375,529.72998046875,525.6400146484375,70748400,0.31%
395,2023-07-25,538.1300048828125,530.4600219726562,540.2999877929688,530.4600219726562,97296600,1.76%
396,2023-07-26,536.5999755859375,535.6400146484375,537.8400268554688,532.2899780273438,75877000,-0.28%
397,2023-07-27,533.010009765625,537.219970703125,540.010009765625,532.5999755859375,84644200,-0.67%
398,2023-07-28,536.7100219726562,537.1900024414062,538.219970703125,533.9299926757812,65152800,0.69%
399,2023-07-31,539.47998046875,537.469970703125,540.3900146484375,536.4500122070312,87444900,0.52%
400,2023-08-01,537.0800170898438,535.8099975585938,539.3499755859375,535.4000244140625,73391400,-0.44%
401,2023-08-02,530.4600219726562,532.489990234375,535.3400268554688,530.2100219726562,85285200,-1.23%
402,2023-08-03,527.260009765625,528.280029296875,531.5999755859375,526.4400024414062,93955100,-0.60%
403,2023-08-04,525.8400268554688,529.219970703125,533.6400146484375,525.5800170898438,74150600,-0.27%
404,2023-08-07,529.5,527.97998046875,530.260009765625,525.5700073242188,60062400,0.70%
405,2023-08-08,523.9500122070312,524.1699829101562,524.8400268554688,518.280029296875,82563800,-1.05%
406,2023-08-09,521.5,524.8800048828125,526.7999877929688,521.0599975585938,71735400,-0.47%
407,2023-08-10,521.969970703125,523.780029296875,527.219970703125,520.8599853515625,69178400,0.09%
408,2023-08-11,520.5599975585938,520.5499877929688,523.0399780273438,518.8699951171875,58016800,-0.27%
409,2023-08-14,521.5499877929688,517.9400024414062,521.5800170898438,516.3200073242188,69273900,0.19%
410,2023-08-15,512.969970703125,517.469970703125,517.5399780273438,512.0900268554688,67387500,-1.65%
411,2023-08-16,509.55999755859375,511.8699951171875,514.7100219726562,509.4599914550781,64214400,-0.66%
412,2023-08-17,508.6300048828125,512.010009765625,516.1599731445312,508.0,73749700,-0.18%
413,2023-08-18,508.20001220703125,505.6499938964844,509.4800109863281,505.0199890136719,72427400,-0.08%
414,2023-08-21,508.30999755859375,509.80999755859375,510.1499938964844,504.9100036621094,55753400,0.02%
415,2023-08-22,507.9100036621094,510.6400146484375,511.6300048828125,506.55999755859375,55660900,-0.08%
416,2023-08-23,508.8299865722656,508.2699890136719,510.5199890136719,506.75,63002400,0.18%
417,2023-08-24,506.6199951171875,506.6199951171875,510.92999267578125,505.8699951171875,58640300,-0.43%
418,2023-08-25,507.989990234375,508.55999755859375,510.29998779296875,503.8800048828125,60533500,0.27%
419,2023-08-28,511.7300109863281,509.70001220703125,514.0800170898438,509.4800109863281,53455800,0.74%
420,2023-08-29,520.3099975585938,511.6400146484375,520.4600219726562,510.6300048828125,56984100,1.68%
421,2023-08-30,521.0999755859375,520.3499755859375,521.969970703125,519.22998046875,50051100,0.15%
422,2023-08-31,520.8400268554688,521.9000244140625,523.1300048828125,520.2899780273438,69595200,-0.05%
423,2023-09-01,526.1300048828125,524.9600219726562,527.6500244140625,524.6900024414062,57073200,1.02%
424,2023-09-05,516.6300048828125,524.9199829101562,525.6900024414062,516.5399780273438,69961400,-1.81%
425,2023-09-06,514.9000244140625,515.0399780273438,517.3200073242188,511.0299987792969,64911200,-0.33%
426,2023-09-07,512.6199951171875,512.760009765625,514.5700073242188,508.9200134277344,94993100,-0.44%
427,2023-09-08,513.260009765625,512.1099853515625,515.3499755859375,511.6199951171875,67143500,0.12%
428,2023-09-11,515.3900146484375,517.260009765625,519.010009765625,514.4099731445312,60560400,0.41%
429,2023-09-12,514.1400146484375,513.75,516.3599853515625,513.02001953125,72941600,-0.24%
430,2023-09-13,511.0899963378906,513.7100219726562,514.8499755859375,509.8500061035156,74194900,-0.59%
431,2023-09-14,518.25,514.5499877929688,519.3499755859375,514.5499877929688,75884200,1.40%
432,2023-09-15,512.6099853515625,517.7000122070312,519.1900024414062,511.7300109863281,137062700,-1.09%
433,2023-09-18,510.4100036621094,511.95001220703125,512.9500122070312,508.80999755859375,62826500,-0.43%
434,2023-09-19,509.9100036621094,510.6499938964844,512.2100219726562,505.55999755859375,79203700,-0.10%
435,2023-09-20,504.6600036621094,511.0400085449219,512.9600219726562,504.3299865722656,70472400,-1.03%
436,2023-09-21,494.3399963378906,501.04998779296875,501.04998779296875,494.19000244140625,75603200,-2.04%
437,2023-09-22,493.7200012207031,495.0199890136719,498.0299987792969,493.04998779296875,66321500,-0.13%
438,2023-09-25,497.6700134277344,492.1300048828125,497.8999938964844,491.739990234375,62297500,0.80%
439,2023-09-26,490.44000244140625,495.0,497.1000061035156,489.1199951171875,73690500,-1.45%
440,2023-09-27,490.5199890136719,492.07000732421875,493.42999267578125,487.55999755859375,73712800,0.02%
441,2023-09-28,495.6499938964844,491.2099914550781,497.3599853515625,491.1700134277344,72077300,1.05%
442,2023-09-29,494.5400085449219,498.8800048828125,500.1099853515625,493.25,71555000,-0.22%
443,2023-10-02,488.0799865722656,492.8500061035156,493.1300048828125,484.70001220703125,75650600,-1.31%
444,2023-10-03,486.6300048828125,485.4599914550781,492.6099853515625,484.6300048828125,81672300,-0.30%
445,2023-10-04,492.44000244140625,489.3500061035156,493.1499938964844,485.8900146484375,83733000,1.19%
446,2023-10-05,486.2300109863281,490.8900146484375,493.94000244140625,483.4800109863281,76228900,-1.26%
447,2023-10-06,490.8900146484375,485.6700134277344,494.3500061035156,483.5899963378906,78808900,0.96%
448,2023-10-09,491.6099853515625,488.7900085449219,493.010009765625,485.7900085449219,65636600,0.15%
449,2023-10-10,496.9200134277344,493.9100036621094,500.9700012207031,493.67999267578125,69396300,1.08%
450,2023-10-11,498.0799865722656,498.3900146484375,500.92999267578125,494.0299987792969,59090400,0.23%
451,2023-10-12,490.5299987792969,499.3900146484375,499.3900146484375,486.79998779296875,71926400,-1.52%
452,2023-10-13,488.739990234375,492.82000732421875,495.0799865722656,486.70001220703125,67959100,-0.36%
453,2023-10-16,493.239990234375,491.8999938964844,496.6600036621094,490.80999755859375,63728400,0.92%
454,2023-10-17,498.2200012207031,490.2099914550781,499.94000244140625,489.80999755859375,67383300,1.01%
455,2023-10-18,485.3800048828125,494.1199951171875,494.1199951171875,484.8800048828125,81388500,-2.58%
456,2023-10-19,480.1300048828125,484.239990234375,487.5400085449219,479.19000244140625,87670300,-1.08%
457,2023-10-20,473.9599914550781,479.1400146484375,480.5299987792969,473.8800048828125,86618400,-1.29%
458,2023-10-23,468.8800048828125,469.1000061035156,473.55999755859375,468.04998779296875,89997100,-1.07%
459,2023-10-24,474.1600036621094,471.9200134277344,477.07000732421875,471.9200134277344,83648000,1.13%
460,2023-10-25,468.75,473.05999755859375,474.0799865722656,468.3599853515625,87279400,-1.14%
461,2023-10-26,472.1099853515625,471.7699890136719,476.17999267578125,470.6000061035156,130027700,0.72%
462,2023-10-27,471.8299865722656,473.05999755859375,475.239990234375,470.760009765625,89909700,-0.06%
463,2023-10-30,476.4800109863281,474.2699890136719,477.82000732421875,473.239990234375,85796800,0.99%
464,2023-10-31,478.6400146484375,476.42999267578125,480.0299987792969,474.9599914550781,96220000,0.45%
465,2023-11-01,479.1000061035156,479.1199951171875,480.07000732421875,474.05999755859375,105661900,0.10%
466,2023-11-02,488.32000732421875,481.7900085449219,488.3699951171875,481.7900085449219,91778700,1.92%
467,2023-11-03,495.8699951171875,491.4599914550781,499.3500061035156,491.4599914550781,89425300,1.55%
468,2023-11-06,493.3299865722656,495.9700012207031,495.9700012207031,492.44000244140625,75552600,-0.51%
469,2023-11-07,484.1000061035156,488.3500061035156,488.4599914550781,483.260009765625,171204300,-1.87%
470,2023-11-08,485.3399963378906,485.1400146484375,486.80999755859375,482.3900146484375,78968200,0.26%
471,2023-11-09,481.2300109863281,487.3599853515625,487.95001220703125,480.8500061035156,92654300,-0.85%
472,2023-11-10,486.79998779296875,481.760009765625,487.1700134277344,480.9700012207031,81681100,1.16%
473,2023-11-13,486.1199951171875,484.42999267578125,488.07000732421875,483.42999267578125,79736200,-0.14%
474,2023-11-14,500.2699890136719,491.7200012207031,502.489990234375,491.7200012207031,96722600,2.91%
475,2023-11-15,502.6199951171875,501.3299865722656,506.9800109863281,501.1400146484375,86506300,0.47%
476,2023-11-16,503.8500061035156,502.010009765625,504.4800109863281,501.05999755859375,76106700,0.24%
477,2023-11-17,504.69000244140625,505.4200134277344,506.57000732421875,503.4200134277344,65897400,0.17%
478,2023-11-20,505.4700012207031,504.29998779296875,507.260009765625,501.42999267578125,77268400,0.15%
479,2023-11-21,507.4700012207031,506.69000244140625,509.510009765625,506.489990234375,74053900,0.40%
480,2023-11-22,508.07000732421875,507.8399963378906,508.6000061035156,505.4100036621094,55147300,0.12%
481,2023-11-24,509.760009765625,508.4800109863281,511.70001220703125,508.1700134277344,31404200,0.33%
482,2023-11-27,509.3299865722656,508.3399963378906,509.9100036621094,505.9800109863281,80894300,-0.08%
483,2023-11-28,510.3299865722656,509.57000732421875,513.0700073242188,507.95001220703125,94172300,0.20%
484,2023-11-29,512.25,511.69000244140625,514.6699829101562,511.3699951171875,75201700,0.38%
485,2023-11-30,517.2000122070312,512.7899780273438,517.7000122070312,511.0299987792969,138913400,0.97%
486,2023-12-01,522.8400268554688,517.5999755859375,524.5700073242188,516.6199951171875,94828800,1.09%
487,2023-12-04,516.6300048828125,518.4000244140625,522.489990234375,516.5900268554688,99994900,-1.19%
488,2023-12-05,509.5400085449219,513.9000244140625,514.3200073242188,508.54998779296875,94305500,-1.37%
489,2023-12-06,508.739990234375,511.489990234375,513.6199951171875,508.17999267578125,77899300,-0.16%
490,2023-12-07,512.1500244140625,510.010009765625,512.6099853515625,509.1099853515625,86173400,0.67%
491,2023-12-08,513.8499755859375,511.6400146484375,516.3200073242188,511.6300048828125,79566500,0.33%
492,2023-12-11,517.5,513.27001953125,517.5999755859375,512.22998046875,71421200,0.71%
493,2023-12-12,520.4299926757812,523.030029296875,524.7100219726562,518.0999755859375,81467900,0.57%
494,2023-12-13,526.6599731445312,514.5800170898438,527.0900268554688,514.1400146484375,102194200,1.20%
495,2023-12-14,535.489990234375,530.3400268554688,538.47998046875,530.3400268554688,139968000,1.68%
496,2023-12-15,534.4199829101562,533.4600219726562,537.469970703125,532.5599975585938,223770200,-0.20%
497,2023-12-18,534.739990234375,538.6300048828125,538.8099975585938,534.4600219726562,82996600,0.06%
498,2023-12-19,539.6300048828125,538.0599975585938,541.030029296875,537.6500244140625,90449600,0.91%
499,2023-12-20,531.6699829101562,537.760009765625,539.6099853515625,531.510009765625,76584600,-1.48%
500,2023-12-21,537.0700073242188,536.010009765625,537.1500244140625,533.7000122070312,58077700,1.02%
501,2023-12-22,540.469970703125,539.1599731445312,541.6199951171875,538.3699951171875,55070500,0.63%
502,2023-12-26,542.8699951171875,541.1799926757812,544.5499877929688,540.8400268554688,39116900,0.44%
503,2023-12-27,544.22998046875,542.27001953125,544.6500244140625,541.6599731445312,49668300,0.25%
504,2023-12-28,541.719970703125,543.5,544.0599975585938,541.52001953125,40585000,-0.46%
505,2023-12-29,539.6199951171875,539.9299926757812,541.2100219726562,538.6300048828125,47732100,-0.39%
506,2024-01-02,538.5599975585938,536.2000122070312,539.469970703125,535.8400268554688,72931400,-0.20%
507,2024-01-03,532.5800170898438,534.280029296875,535.4199829101562,529.0,75388700,-1.11%
508,2024-01-04,530.8200073242188,531.780029296875,534.2000122070312,530.1300048828125,74850000,-0.33%
509,2024-01-05,531.9400024414062,529.7899780273438,535.010009765625,529.1300048828125,75850600,0.21%
510,2024-01-08,534.1400146484375,529.9600219726562,534.3900146484375,527.4299926757812,61706800,0.41%
511,2024-01-09,528.280029296875,530.72998046875,530.72998046875,526.489990234375,64120200,-1.10%
512,2024-01-10,527.3800048828125,526.239990234375,527.8200073242188,524.989990234375,57973200,-0.17%
513,2024-01-11,525.6799926757812,527.5599975585938,527.9000244140625,521.9199829101562,72611500,-0.32%
514,2024-01-12,526.4000244140625,528.4099731445312,529.4400024414062,524.0800170898438,62228200,0.14%
515,2024-01-16,520.1599731445312,523.02001953125,523.8900146484375,518.8200073242188,89267800,-1.19%
516,2024-01-17,515.989990234375,514.8900146484375,517.9400024414062,514.0399780273438,77108100,-0.80%
517,2024-01-18,518.02001953125,516.6900024414062,518.6099853515625,513.5700073242188,73651500,0.39%
518,2024-01-19,518.5499877929688,517.72998046875,519.2000122070312,513.7899780273438,86678000,0.10%
519,2024-01-22,520.0900268554688,515.989990234375,520.7999877929688,515.5999755859375,85446200,0.30%
520,2024-01-23,521.760009765625,522.27001953125,523.4000244140625,519.6099853515625,74369700,0.32%
521,2024-01-24,514.4600219726562,524.4400024414062,524.6500244140625,514.3099975585938,112587500,-1.40%
522,2024-01-25,520.0800170898438,516.8200073242188,520.1099853515625,515.4600219726562,90925300,1.09%
523,2024-01-26,520.0499877929688,521.739990234375,523.0399780273438,519.1500244140625,68149100,-0.01%
524,2024-01-29,522.739990234375,519.9199829101562,522.8699951171875,517.510009765625,72618300,0.52%
525,2024-01-30,525.0700073242188,521.25,527.469970703125,521.25,72446900,0.45%
526,2024-01-31,518.4099731445312,526.1300048828125,526.3200073242188,517.739990234375,109364300,-1.27%
527,2024-02-01,527.02001953125,525.1599731445312,527.72998046875,520.010009765625,106348200,1.66%
528,2024-02-02,524.02001953125,524.1799926757812,526.3300170898438,518.25,104400200,-0.57%
529,2024-02-05,510.7900085449219,517.1099853515625,517.1099853515625,509.04998779296875,122850200,-2.52%
530,2024-02-06,519.5,514.6900024414062,520.6300048828125,514.6900024414062,105373200,1.71%
531,2024-02-07,523.7100219726562,522.2899780273438,525.0700073242188,522.2899780273438,89801700,0.81%
532,2024-02-08,522.739990234375,523.77001953125,523.9400024414062,519.1699829101562,86404500,-0.19%
533,2024-02-09,524.1199951171875,521.7999877929688,524.1199951171875,520.0900268554688,82538500,0.26%
534,2024-02-12,527.9500122070312,524.8200073242188,530.47998046875,524.7100219726562,78357600,0.73%
535,2024-02-13,520.5,522.9400024414062,524.1500244140625,516.8400268554688,98302800,-1.41%
536,2024-02-14,523.9400024414062,522.77001953125,524.9500122070312,520.7000122070312,75620100,0.66%
537,2024-02-15,533.780029296875,526.280029296875,534.5599975585938,526.280029296875,82365700,1.88%
538,2024-02-16,536.489990234375,536.3599853515625,540.27001953125,535.72998046875,85827300,0.51%
539,2024-02-20,535.280029296875,536.2000122070312,537.1799926757812,534.0800170898438,84190300,-0.23%
540,2024-02-21,538.3400268554688,535.4400024414062,538.5499877929688,533.3200073242188,86872800,0.57%
541,2024-02-22,543.52001953125,539.52001953125,544.4299926757812,538.510009765625,104905600,0.96%
542,2024-02-23,546.6699829101562,544.02001953125,547.47998046875,543.3300170898438,82092000,0.58%
543,2024-02-26,543.4600219726562,544.5599975585938,545.7100219726562,542.8699951171875,88731500,-0.59%
544,2024-02-27,545.3699951171875,545.219970703125,546.5399780273438,543.719970703125,75936300,0.35%
545,2024-02-28,546.5800170898438,543.0,548.6599731445312,542.5599975585938,78974200,0.22%
546,2024-02-29,550.9099731445312,549.3800048828125,552.1500244140625,548.1699829101562,134866500,0.79%
547,2024-03-01,553.030029296875,550.3599853515625,554.2899780273438,550.2000122070312,83937600,0.38%
548,2024-03-04,556.9000244140625,552.7100219726562,557.969970703125,552.7100219726562,109732400,0.70%
549,2024-03-05,553.969970703125,555.739990234375,558.6799926757812,552.1400146484375,105085600,-0.53%
550,2024-03-06,558.0999755859375,557.27001953125,559.8200073242188,556.3699951171875,93158900,0.75%
551,2024-03-07,564.9299926757812,562.72998046875,567.6400146484375,562.72998046875,80297400,1.22%
552,2024-03-08,561.7899780273438,566.3400268554688,566.8300170898438,561.6199951171875,73039700,-0.56%
553,2024-03-11,568.1599731445312,564.3400268554688,570.4400024414062,562.3400268554688,83313500,1.13%
554,2024-03-12,567.8300170898438,568.1300048828125,568.72998046875,565.1199951171875,76180800,-0.06%
555,2024-03-13,572.989990234375,569.4299926757812,575.739990234375,569.4299926757812,98090900,0.91%
556,2024-03-14,569.8099975585938,571.7000122070312,572.47998046875,567.469970703125,100713700,-0.55%
557,2024-03-15,570.260009765625,567.260009765625,572.3599853515625,566.6099853515625,284504500,0.08%
558,2024-03-18,571.2100219726562,571.9299926757812,575.7100219726562,571.0,90758900,0.17%
559,2024-03-19,571.3699951171875,571.1099853515625,571.9199829101562,568.8699951171875,92223900,0.03%
560,2024-03-20,576.9400024414062,570.72998046875,579.0599975585938,569.77001953125,96546900,0.97%
561,2024-03-21,579.25,578.510009765625,580.27001953125,576.280029296875,80317100,0.40%
562,2024-03-22,575.8300170898438,578.72998046875,579.280029296875,575.4199829101562,68172400,-0.59%
563,2024-03-25,575.97998046875,575.9199829101562,578.260009765625,575.3800048828125,62920200,0.03%
564,2024-03-26,575.3499755859375,576.760009765625,577.7000122070312,575.1699829101562,87726100,-0.11%
565,2024-03-27,583.6300048828125,576.510009765625,583.6400146484375,576.1900024414062,85832700,1.44%
